"node_id","longitude","latitude","altitude"
65298892,-122.459004,37.7108665,88
65323491,-122.47019,37.753945,187
65298898,-122.459015,37.712296,94
65298900,-122.459035,37.714055,100
360857577,-122.442783,37.7520896,164
65298903,-122.459046,37.714908,105
315090004,-122.410822,37.7470657,12
65348093,-122.454154,37.755029,201
65323500,-122.417479,37.734921,63
65298907,-122.459055,37.715758,113
65298909,-122.459064,37.716603,126
65298911,-122.459072,37.717455,130
65323505,-122.417571,37.733949,54
65323508,-122.417612,37.7335748,54
65298919,-122.459198,37.720024,95
65298921,-122.459204,37.721837,87
65323516,-122.452269,37.745174,173
65298923,-122.45921,37.723652,82
300752305,-122.424421,37.7351364,67
65323519,-122.451626,37.744503,178
65298926,-122.459198,37.7245156,85
65298939,-122.439521,37.740357,171
65323535,-122.450991,37.7429838,181
65323538,-122.450784,37.74273,181
65298947,-122.440494,37.7415287,141
65323543,-122.450599,37.7418865,179
65348146,-122.453769,37.757468,226
65323557,-122.449198,37.740829,185
65348153,-122.459211,37.745271,147
65298968,-122.404038,37.708553,5
65323562,-122.44697,37.73963,169
65323563,-122.446692,37.73956,169
65348160,-122.461031,37.743836,148
65323568,-122.446206,37.739086,187
318311762,-122.442374,37.716615,59
65298990,-122.411349,37.710605,20
65298992,-122.412281,37.710866,21
65323586,-122.446227,37.737307,189
65298997,-122.415081,37.711655,28
65372776,-122.418785,37.745151,28
65299007,-122.418283,37.712349,39
301219661,-122.449623,37.7229608,88
65323607,-122.446405,37.735602,165
65323609,-122.446291,37.735224,175
315090129,-122.411465,37.7472944,10
65299030,-122.425062,37.714636,105
65372811,-122.410779,37.721227,49
65323625,-122.445782,37.73385,151
65348220,-122.463185,37.7242693,72
65323635,-122.446536,37.733992,143
65299048,-122.425835,37.718279,100
65323643,-122.448331,37.73428,138
408494368,-122.441725,37.7582404,88
65323646,-122.448893,37.734277,157
408494369,-122.4417,37.7582947,88
408494372,-122.441331,37.7583015,88
65348256,-122.468754,37.7236119,62
65348266,-122.436468,37.722465,46
408494403,-122.441554,37.7580776,88
65323711,-122.438314,37.720011,48
65323713,-122.437559,37.71965,50
65323715,-122.436756,37.719269,57
300752507,-122.426661,37.7363175,83
65323719,-122.435959,37.71889,65
65323722,-122.435157,37.718508,83
65323724,-122.434354,37.718125,83
65323726,-122.433555,37.717744,85
65323730,-122.432754,37.71736,82
65323733,-122.431953,37.716976,79
65323735,-122.431154,37.716594,76
65299144,-122.452869,37.742996,180
65323738,-122.43067,37.716453,76
65323745,-122.428766,37.734768,76
65323746,-122.428742,37.7346007,76
65299154,-122.453729,37.742209,176
65299156,-122.453964,37.741864,173
65299159,-122.454276,37.741191,173
300752544,-122.426318,37.7361138,83
65323757,-122.428452,37.732374,49
65299168,-122.454665,37.712331,93
65299171,-122.456045,37.7123125,94
65323767,-122.428329,37.732346,49
65299178,-122.462585,37.7122687,83
300752568,-122.425378,37.7376688,67
65348379,-122.425814,37.742141,39
65348381,-122.425578,37.739795,53
65299217,-122.417802,37.768405,7
65348404,-122.435551,37.734797,82
65323812,-122.454764,37.756899,263
65348409,-122.4364,37.73491,77
65299226,-122.450692,37.7551048,251
65323822,-122.455255,37.75588,224
65323826,-122.455559,37.755279,234
65299236,-122.450133,37.754574,240
315705163,-122.442117,37.7168323,60
65348431,-122.41437,37.713247,40
259092086,-122.430043,37.729927,34
259092087,-122.430155,37.7298155,34
259092088,-122.43077,37.7291955,40
65299261,-122.449715,37.754072,230
65348458,-122.446176,37.737454,189
65348466,-122.445363,37.737406,187
65373083,-122.441271,37.745048,191
65323910,-122.449928,37.7180292,99
65323919,-122.452533,37.714957,131
65323926,-122.438909,37.72225,46
65323934,-122.455082,37.760674,186
65348554,-122.451604,37.737753,247
300752772,-122.422284,37.745589,30
317353055,-122.431563,37.7466218,89
65348595,-122.450677,37.740087,203
65324013,-122.43943,37.763621,126
317353115,-122.432986,37.742201,98
317353116,-122.433004,37.7425184,98
65299460,-122.434626,37.73829,125
317353117,-122.433309,37.7424279,98
317353118,-122.432999,37.742438,98
317353119,-122.433141,37.7409048,109
317353122,-122.433189,37.7413077,105
317353123,-122.433214,37.7413806,105
65324063,-122.468362,37.737439,95
65324074,-122.467848,37.731819,96
317353140,-122.433811,37.7416538,129
315705409,-122.443721,37.7188906,53
317353141,-122.434103,37.74122,129
65299488,-122.436284,37.737324,129
65324083,-122.468588,37.7296342,87
300752872,-122.423608,37.7591649,19
317353154,-122.432998,37.7415648,105
317353156,-122.432973,37.7416847,105
65299504,-122.437622,37.737215,128
65324098,-122.408896,37.714479,54
317353163,-122.43261,37.74133,86
65324101,-122.411025,37.715057,70
317353170,-122.432469,37.741775,86
317353171,-122.433177,37.7411965,105
260543345,-122.424782,37.7707362,34
65299521,-122.438209,37.737723,138
65324118,-122.434715,37.734617,84
65324122,-122.434889,37.734061,68
65324124,-122.435413,37.732386,69
65299533,-122.439959,37.7377795,103
65348723,-122.454133,37.740495,175
258969416,-122.422643,37.7725583,24
65348731,-122.454617,37.740973,175
65348757,-122.460816,37.728681,145
300752968,-122.423451,37.7575649,33
65324195,-122.472723,37.75831,135
65348794,-122.465788,37.728584,100
65324217,-122.4271,37.754125,56
65324220,-122.427023,37.753326,58
65348831,-122.418244,37.7481112,23
65348841,-122.414923,37.7481791,19
408494981,-122.442266,37.7579147,89
65324275,-122.460212,37.745458,151
65324277,-122.460386,37.7453262,151
65324278,-122.460728,37.745055,151
65324281,-122.461055,37.7447968,151
65324284,-122.46126,37.744637,151
65324289,-122.444563,37.75833,111
65324296,-122.444665,37.757854,121
65299735,-122.462663,37.720004,98
65299741,-122.463561,37.71989,95
65299746,-122.464461,37.719692,90
65299748,-122.465357,37.719685,88
65299750,-122.466254,37.719679,85
65299753,-122.468052,37.719665,80
65373535,-122.414629,37.7317034,14
65299756,-122.468951,37.719659,75
65299759,-122.469852,37.719652,70
65299761,-122.470752,37.719646,67
300753144,-122.422361,37.7463765,33
65299763,-122.471652,37.71964,63
65299765,-122.472343,37.719636,60
358891018,-122.428081,37.7356325,88
358891019,-122.428656,37.7351505,76
65299791,-122.420581,37.764996,15
65299793,-122.420433,37.763376,13
260494508,-122.428931,37.767415,34
65349054,-122.422878,37.747948,39
260494510,-122.43103,37.7657639,39
260494512,-122.433012,37.7641815,52
260494513,-122.435163,37.7626115,59
65349059,-122.431477,37.747434,71
260494514,-122.436239,37.762104,72
260494516,-122.437298,37.761857,64
260494517,-122.438349,37.7616695,71
260494519,-122.439397,37.761379,77
260494520,-122.44098,37.761035,103
65373659,-122.471678,37.755882,164
260494522,-122.443479,37.760475,112
260494523,-122.443771,37.758241,98
260494525,-122.443162,37.757818,98
260494526,-122.442664,37.7525424,164
65373669,-122.418201,37.744912,28
260494531,-122.443435,37.7500528,174
260494532,-122.443407,37.7501515,174
65324505,-122.458185,37.7243119,82
65373698,-122.464418,37.752319,154
65324517,-122.458142,37.7257245,91
65373712,-122.462715,37.751614,153
65324527,-122.458157,37.7294435,138
65349124,-122.442721,37.728133,59
65324534,-122.458163,37.730096,138
65349136,-122.420693,37.742191,33
65324578,-122.458183,37.72184,88
65324579,-122.458178,37.720027,95
65373786,-122.41725,37.73101,29
65349195,-122.459972,37.747752,139
65324604,-122.458815,37.764366,87
65349203,-122.462078,37.746123,173
450401808,-122.444695,37.7632226,139
313886091,-122.455757,37.75446,209
65349237,-122.464161,37.744445,163
65324646,-122.452344,37.724255,90
65324652,-122.451883,37.724541,95
65349256,-122.466138,37.744281,145
65324675,-122.449879,37.726626,98
358891330,-122.42882,37.7349673,81
65324690,-122.452028,37.7267466,97
65324692,-122.45237,37.726738,95
65349287,-122.451367,37.758576,193
65324711,-122.462787,37.756927,119
65324721,-122.464721,37.75663,127
65324724,-122.465202,37.756608,127
65324727,-122.466862,37.756534,126
65349322,-122.455052,37.755116,201
65324729,-122.467932,37.756486,129
65324731,-122.470074,37.75639,146
65324734,-122.470926,37.756352,154
65324740,-122.472717,37.756282,138
65324747,-122.474464,37.756202,123
65324748,-122.475537,37.756155,106
65349348,-122.456448,37.751483,150
314943709,-122.409454,37.7417575,75
315706099,-122.439679,37.7248788,47
315706100,-122.439194,37.7257388,44
408495506,-122.442248,37.7580368,89
65349379,-122.46262,37.716144,142
65349383,-122.463521,37.716135,137
65349385,-122.46442,37.716126,137
65349387,-122.468919,37.716098,95
315706127,-122.439241,37.7246305,44
315706128,-122.440127,37.7251076,47
65349389,-122.469818,37.716093,85
65373987,-122.444451,37.749972,194
65349394,-122.471597,37.716138,69
65324841,-122.416078,37.762034,4
65324843,-122.417179,37.761968,10
65324846,-122.418271,37.761902,13
65324849,-122.419359,37.761836,14
65324852,-122.422411,37.76165,18
315706185,-122.438437,37.7242044,41
315706186,-122.441212,37.7256908,52
65324854,-122.422775,37.761628,18
65324856,-122.422955,37.761617,18
65324858,-122.425025,37.761491,22
65324860,-122.432794,37.761021,36
65324863,-122.433904,37.760955,43
65324866,-122.436114,37.760824,49
65324869,-122.440011,37.760585,77
65324871,-122.441564,37.760489,88
315706206,-122.438359,37.7269781,43
65324875,-122.443374,37.760376,112
65349472,-122.414447,37.741552,120
65324886,-122.444629,37.759708,126
65349481,-122.414613,37.738384,66
65349484,-122.414935,37.734794,43
315706243,-122.440678,37.725404,52
315706244,-122.440074,37.7262096,48
315706245,-122.439227,37.7274452,47
65324932,-122.406182,37.761996,28
65324934,-122.408187,37.761876,15
65324936,-122.409157,37.761817,20
65324938,-122.41109,37.761701,11
65324940,-122.41205,37.761643,10
315706295,-122.438866,37.7244315,44
315706297,-122.438357,37.725288,42
440319067,-122.456766,37.7103132,90
315706342,-122.441974,37.7255708,57
315706412,-122.440165,37.7279505,50
65349731,-122.417088,37.729538,43
315706476,-122.439863,37.728307,50
65325172,-122.471648,37.7276104,66
65325177,-122.471047,37.727882,68
314944176,-122.409814,37.7424159,76
65325254,-122.449155,37.7367456,190
65325256,-122.449365,37.737346,199
65325263,-122.448665,37.7362094,184
65325269,-122.403565,37.7111575,19
446762703,-122.438269,37.7638849,127
65325288,-122.409489,37.713126,39
65349882,-122.432682,37.736276,113
65325290,-122.41015,37.713304,43
65325292,-122.411084,37.713557,44
65325295,-122.411604,37.713697,62
65325301,-122.41296,37.714063,57
65325303,-122.413893,37.714315,49
65325305,-122.415469,37.714741,70
65325326,-122.420563,37.729385,40
65325343,-122.425749,37.7342765,64
258970629,-122.467258,37.7620546,81
65325347,-122.426634,37.734833,69
258970630,-122.468331,37.7620139,79
258970631,-122.469404,37.7619664,79
258970632,-122.470468,37.7619257,77
258970633,-122.471541,37.7618714,79
258970634,-122.47266,37.7618261,85
258970636,-122.474863,37.7617357,77
258970637,-122.475912,37.7616694,76
315706692,-122.431954,37.7280917,43
360687301,-122.442426,37.737222,164
315706705,-122.430341,37.7285466,47
65350011,-122.418816,37.734017,59
65350016,-122.418191,37.733984,59
65350043,-122.426266,37.732518,48
65350048,-122.42683,37.7320407,46
315706802,-122.419329,37.7322312,28
315706810,-122.42483,37.7315571,41
65325497,-122.417976,37.743447,66
65325502,-122.419467,37.741233,47
315706881,-122.420409,37.7315961,27
65325562,-122.424926,37.726323,83
65325573,-122.426093,37.72476,105
65300983,-122.416718,37.736074,68
65300986,-122.416063,37.736037,55
65300988,-122.415446,37.736001,46
65325583,-122.427253,37.7232,93
65300991,-122.414829,37.735965,46
65325586,-122.428432,37.721635,86
65300993,-122.41421,37.735929,40
65325588,-122.429599,37.72009,83
65325589,-122.430778,37.71853,78
65300996,-122.413584,37.735893,41
65325591,-122.43313,37.715423,75
65300999,-122.412964,37.735857,43
65301000,-122.412345,37.735822,43
65325594,-122.434567,37.713432,73
65325601,-122.435843,37.712261,76
65325605,-122.437486,37.712373,74
65325611,-122.471541,37.7580783,136
65325618,-122.472048,37.7575761,147
65325628,-122.470153,37.757521,129
65301086,-122.409523,37.735658,12
65350300,-122.465733,37.74569,189
315707042,-122.427818,37.7322379,44
65301138,-122.453513,37.715795,139
65325732,-122.446797,37.713345,70
65325736,-122.447389,37.713776,62
65325742,-122.462759,37.740775,123
65325748,-122.463795,37.7400356,111
65350342,-122.461242,37.735782,160
65301157,-122.45608,37.715788,120
65301166,-122.462615,37.715619,131
65325763,-122.46322,37.741156,128
65325765,-122.464302,37.741625,124
65325769,-122.421171,37.752445,30
65325772,-122.420832,37.748878,31
65301188,-122.445197,37.746094,188
65301198,-122.446858,37.7461142,179
65301199,-122.447241,37.7460557,192
65350389,-122.461678,37.732189,151
65374996,-122.472446,37.760029,99
65301218,-122.442908,37.762023,134
65301220,-122.442879,37.761724,114
65301236,-122.468498,37.724509,69
65301243,-122.468463,37.7247864,69
65301258,-122.467545,37.723836,65
65350450,-122.446292,37.724967,68
65301266,-122.467286,37.725211,70
65325864,-122.439947,37.758415,80
65301273,-122.466093,37.732053,112
65350464,-122.447139,37.741877,166
65350474,-122.449146,37.741881,176
65301296,-122.466257,37.730329,108
65301316,-122.467738,37.7283377,87
258971201,-122.47084,37.7508695,172
65325928,-122.44992,37.74817,222
300754718,-122.424257,37.7366201,62
295565606,-122.471046,37.7100556,66
65325965,-122.463474,37.732595,127
65375161,-122.422134,37.759328,18
258922094,-122.475041,37.7345493,81
65350597,-122.467648,37.750749,208
65350602,-122.467378,37.749028,230
300754802,-122.424045,37.7372789,64
65350607,-122.467386,37.748643,230
65326015,-122.454677,37.7460667,173
65350615,-122.453906,37.757719,238
65301431,-122.442503,37.7481683,168
65326026,-122.455488,37.744924,153
65301435,-122.443474,37.74801,188
263988289,-122.473072,37.7149215,61
65326045,-122.459185,37.744384,146
65326055,-122.458748,37.744274,153
65301487,-122.439691,37.737198,100
65301488,-122.439723,37.735886,85
65301492,-122.439737,37.7355375,85
65326089,-122.450737,37.71836,109
65326092,-122.452232,37.71876,113
65350687,-122.469315,37.713029,71
65375283,-122.411327,37.7421345,90
65326108,-122.452548,37.718721,113
65350709,-122.440251,37.761047,88
303706068,-122.403063,37.727761,19
65350717,-122.416519,37.749138,28
65350723,-122.44846,37.7412185,171
65350725,-122.449959,37.740447,187
65326132,-122.467611,37.75166,199
65326134,-122.467049,37.751204,187
65326142,-122.466469,37.750939,198
65326148,-122.464186,37.750717,168
65326154,-122.46373,37.750347,163
65375348,-122.442654,37.719174,48
65326175,-122.462673,37.748601,175
65326186,-122.462333,37.747777,184
258750138,-122.461241,37.7249026,86
65326198,-122.470908,37.752616,173
65350793,-122.474751,37.7269151,53
258750149,-122.466699,37.7271632,90
65301619,-122.444571,37.712783,69
65301621,-122.444097,37.711689,80
65326220,-122.471879,37.750701,157
65375408,-122.422757,37.758814,18
65326222,-122.474075,37.750604,133
65326226,-122.475147,37.750557,127
65301637,-122.442082,37.7082362,108
65301651,-122.444277,37.728262,68
65326245,-122.459545,37.744103,152
65326247,-122.460116,37.744568,148
65301655,-122.444284,37.729094,68
65301658,-122.444298,37.730708,89
65301662,-122.4443,37.731518,111
65375448,-122.417917,37.7453547,27
338898805,-122.448628,37.7183739,86
65301683,-122.444302,37.731605,111
65326282,-122.46171,37.746362,173
65326293,-122.461651,37.745786,169
65326296,-122.461381,37.745569,169
65301709,-122.444314,37.732347,133
65301720,-122.44432,37.733088,148
65301726,-122.44432,37.733811,144
338898853,-122.448375,37.7213282,80
338898854,-122.447876,37.721127,70
65326328,-122.459291,37.7434334,161
65326335,-122.459492,37.74406,152
65301746,-122.408921,37.719367,102
65301749,-122.407937,37.7196226,88
65301753,-122.408028,37.7198446,85
338898880,-122.447855,37.721261,70
338898881,-122.448348,37.7214393,80
65301758,-122.409022,37.719587,87
370820599,-122.462604,37.7584631,122
65301760,-122.410002,37.719332,103
65301762,-122.41099,37.719074,111
65326371,-122.468957,37.727464,78
370820623,-122.461843,37.7565741,128
65326383,-122.469055,37.728196,76
65326389,-122.468807,37.72574,77
65326392,-122.469186,37.7263,77
65350987,-122.427302,37.727457,60
65350991,-122.428482,37.725901,75
65375586,-122.464981,37.760358,92
65350993,-122.429652,37.724343,71
65350995,-122.432005,37.721237,69
65326405,-122.469336,37.728756,78
260496469,-122.426773,37.767855,35
65375607,-122.464277,37.750981,168
65326422,-122.471554,37.7297624,73
65326424,-122.471794,37.7297692,73
65301836,-122.403971,37.720656,69
65301862,-122.40103,37.7214324,30
65301873,-122.424656,37.717132,109
65351063,-122.460958,37.764272,88
65351064,-122.460843,37.762628,101
65326473,-122.457462,37.75369,232
65351067,-122.460561,37.7605744,112
65326478,-122.45603,37.752854,184
65301891,-122.422473,37.717887,133
65351078,-122.422688,37.735205,67
65326485,-122.434188,37.73122,59
65326489,-122.434846,37.730911,55
65351083,-122.420224,37.735058,73
65326492,-122.429957,37.731868,46
65351086,-122.418725,37.734983,69
65351088,-122.418099,37.734952,69
65326496,-122.431311,37.731763,50
65351091,-122.416172,37.734856,50
65351094,-122.414313,37.734763,34
65351097,-122.411804,37.7346884,30
65351099,-122.411166,37.735072,23
65326511,-122.432561,37.73156,54
65326513,-122.433376,37.731335,53
303706463,-122.402234,37.7253265,18
65326518,-122.434132,37.73109,59
65301931,-122.411644,37.7186573,115
65301934,-122.411723,37.7188508,115
65326548,-122.42944,37.7384472,115
65326562,-122.411184,37.73279,8
65326564,-122.411128,37.732606,12
65326567,-122.410943,37.732044,12
65351167,-122.462474,37.738708,131
65351176,-122.462039,37.736347,150
65302000,-122.403683,37.728944,18
65302013,-122.407062,37.728059,27
65302014,-122.410022,37.727284,36
65302018,-122.411008,37.727026,37
65302025,-122.414072,37.726517,54
65302038,-122.416082,37.726106,65
65302044,-122.417906,37.725221,76
65302048,-122.418888,37.724966,96
65302049,-122.420861,37.724454,109
65302051,-122.421847,37.724199,118
65302052,-122.42283,37.723944,127
65302055,-122.423807,37.723691,133
65375873,-122.460313,37.72572,93
65302105,-122.437769,37.755541,101
65302109,-122.43887,37.7554334,124
65302128,-122.440033,37.755229,130
65302134,-122.440345,37.755228,130
65302150,-122.407754,37.757705,16
65302160,-122.408651,37.757651,10
65302164,-122.410527,37.757539,12
65302166,-122.411424,37.757485,13
65302174,-122.412348,37.75743,15
65302176,-122.414541,37.757298,14
65351364,-122.438693,37.730738,75
65302180,-122.415626,37.757232,17
65351368,-122.439737,37.730733,79
65302182,-122.41672,37.757167,18
65351370,-122.446573,37.730699,91
65302184,-122.417812,37.757101,17
65351372,-122.44886,37.73069,109
65302189,-122.418901,37.757035,19
65302192,-122.419689,37.756988,20
65302196,-122.420011,37.756969,20
65302199,-122.421118,37.756902,23
65302203,-122.423378,37.7567717,42
65302205,-122.423913,37.756734,49
65302208,-122.424443,37.756702,49
65302210,-122.424983,37.7566699,51
65302211,-122.426787,37.756561,54
65302214,-122.427892,37.756494,62
65302215,-122.430115,37.75636,95
65302217,-122.43177,37.75626,91
65302219,-122.432331,37.756227,74
258972095,-122.472437,37.7216035,55
258972096,-122.472166,37.7268189,61
65302232,-122.435642,37.756041,78
65302235,-122.436744,37.755966,91
65302237,-122.437803,37.755893,101
65302248,-122.460051,37.748695,130
65302249,-122.459671,37.7489135,130
358868905,-122.443969,37.7517673,196
65326861,-122.447744,37.7463825,192
65326879,-122.447641,37.74807,224
65351478,-122.441188,37.7579035,86
65326921,-122.444547,37.748408,206
263989178,-122.472681,37.7171364,66
65326926,-122.463772,37.73567,123
65302336,-122.438459,37.729912,59
263989185,-122.47245,37.717043,66
263989186,-122.472665,37.7173839,66
65302340,-122.437703,37.72927,48
65302342,-122.437337,37.728966,48
65326938,-122.463134,37.734733,129
65302358,-122.438085,37.727861,46
65351550,-122.452569,37.764509,93
65302367,-122.438331,37.7274789,43
65351554,-122.455781,37.76407,102
65326963,-122.459328,37.739011,153
65326965,-122.459592,37.738533,165
65302372,-122.438161,37.726872,43
65351565,-122.435124,37.737108,119
65302379,-122.438763,37.725508,42
65326974,-122.460715,37.73834,158
65326978,-122.460282,37.737855,169
65302385,-122.439339,37.724159,43
65326982,-122.459927,37.737115,187
65302394,-122.412657,37.739311,64
65302396,-122.412746,37.738279,61
65302398,-122.412858,37.737035,58
65302401,-122.413069,37.734701,30
65302403,-122.413144,37.733941,26
65327003,-122.458009,37.736102,209
65327025,-122.454276,37.736419,256
65327062,-122.429947,37.74189,59
65327064,-122.42984,37.740753,68
65327066,-122.43035,37.7402,83
65327072,-122.458185,37.740635,168
65327079,-122.459123,37.740138,138
300755868,-122.423804,37.7412021,37
303707030,-122.403701,37.7199768,70
65327086,-122.458849,37.739158,153
300755875,-122.424062,37.7412772,40
65327092,-122.40844,37.746923,9
65327095,-122.408222,37.7466047,15
65302503,-122.412538,37.742076,95
65327097,-122.407528,37.745598,36
338899630,-122.45014,37.7220391,95
65327102,-122.407329,37.7454596,36
65327108,-122.407601,37.744886,53
65327109,-122.407787,37.744406,53
65302517,-122.412562,37.741774,103
65302519,-122.412588,37.741442,103
65327118,-122.408591,37.743353,63
65302527,-122.412681,37.740257,82
65327127,-122.40839,37.741258,69
65351737,-122.453291,37.736141,261
300755946,-122.423822,37.7398921,52
65302586,-122.447344,37.717983,78
65302588,-122.447677,37.717452,78
65302590,-122.447986,37.7170257,91
300756001,-122.424059,37.7398373,52
65302629,-122.466789,37.7481428,219
65302633,-122.466888,37.7483907,219
65302639,-122.472379,37.726821,61
65376419,-122.451082,37.72334,97
65302641,-122.471957,37.7268094,65
65302643,-122.471703,37.726808,65
65302646,-122.471132,37.726788,68
65302650,-122.470318,37.727155,75
65302665,-122.470467,37.72877,72
65302678,-122.442667,37.753042,164
65327276,-122.432099,37.7466037,89
65302685,-122.442881,37.7527831,164
65327283,-122.421392,37.7472383,30
65327285,-122.431412,37.74663,89
65302699,-122.44279,37.75257,164
65302704,-122.443742,37.752814,184
65327305,-122.439216,37.7461711,162
65302714,-122.431846,37.757054,75
65302722,-122.442983,37.762553,143
65327318,-122.417568,37.749075,23
65302728,-122.443359,37.761997,143
338899861,-122.451688,37.7229922,93
65327334,-122.456563,37.756119,274
65351930,-122.429308,37.753997,97
65302745,-122.424823,37.755075,49
65351932,-122.429234,37.753193,84
65302748,-122.424667,37.753471,41
65302750,-122.42452,37.75188,35
65351939,-122.419294,37.745356,22
65302755,-122.463236,37.766108,83
65351943,-122.419716,37.744712,26
65302761,-122.463102,37.764178,86
65302762,-122.462972,37.762316,91
65302763,-122.462842,37.760452,101
65302764,-122.462787,37.7597611,104
65327365,-122.409693,37.733046,6
65327367,-122.409432,37.732503,8
300756176,-122.423999,37.7400898,52
358918635,-122.441565,37.7295435,69
65352007,-122.459085,37.726184,103
65327417,-122.472782,37.736431,107
65302831,-122.409805,37.716595,96
65302840,-122.40994,37.716279,96
258972742,-122.457178,37.7100552,96
358918707,-122.442005,37.7295434,69
258972777,-122.463564,37.7113724,77
258972779,-122.466982,37.7114586,64
65302921,-122.419476,37.763051,14
65302923,-122.421695,37.762917,21
65327540,-122.424464,37.7360052,67
65327545,-122.423155,37.7359311,68
65327547,-122.420163,37.735777,82
65327566,-122.441653,37.7172125,58
338900105,-122.444669,37.7230363,61
65327574,-122.441058,37.716405,60
65327580,-122.440292,37.7160005,63
258972866,-122.43116,37.7305145,36
258972867,-122.433289,37.729759,39
258972868,-122.433913,37.729273,34
65327587,-122.439475,37.7156335,60
258972869,-122.434423,37.7286965,34
258972870,-122.434911,37.7281405,36
258972871,-122.435929,37.726694,40
258972872,-122.436967,37.7247924,40
258972873,-122.437354,37.723705,42
258972874,-122.438561,37.721632,43
65327593,-122.438658,37.715267,60
258972875,-122.441269,37.718592,46
258972878,-122.442328,37.7177576,51
258972881,-122.44338,37.716929,52
258972883,-122.444511,37.716042,57
258972884,-122.445827,37.715236,58
258972885,-122.447203,37.7146105,61
258972886,-122.448887,37.7138365,76
65303011,-122.473029,37.7151049,61
258972887,-122.451892,37.7120325,91
65303015,-122.474342,37.7160011,54
65327619,-122.437854,37.7149065,64
65327626,-122.437025,37.7145345,65
65327632,-122.4362,37.7141645,67
65352231,-122.430132,37.7299615,34
65327638,-122.435407,37.713809,70
65303045,-122.473132,37.7150098,61
65303047,-122.472831,37.7149894,70
65303053,-122.471771,37.7143999,65
65327650,-122.433711,37.713102,74
65303063,-122.472909,37.714908,70
65327658,-122.431991,37.7127295,78
65303072,-122.463497,37.724867,80
65303076,-122.462279,37.724866,77
65352265,-122.434426,37.725175,51
65327684,-122.424582,37.7100455,59
65352282,-122.455551,37.735502,235
65327737,-122.429699,37.712264,74
65352367,-122.453445,37.743408,178
65327790,-122.443302,37.718674,53
65327794,-122.445155,37.7200407,63
65327798,-122.446671,37.720695,68
65327809,-122.45009,37.722125,95
65327813,-122.451783,37.7230669,93
65327845,-122.452323,37.7230628,92
65352478,-122.423395,37.764522,20
65303298,-122.415964,37.708995,20
65352484,-122.418247,37.7335883,59
65303314,-122.443363,37.7653162,135
65327931,-122.45071,37.769526,82
65303340,-122.443985,37.7645776,134
65327945,-122.464737,37.7436687,145
65327955,-122.466122,37.74106,122
65303362,-122.444361,37.7639666,139
65303374,-122.44598,37.7621612,139
65327969,-122.439224,37.7429879,163
65303377,-122.446236,37.7622896,139
65327971,-122.413213,37.749338,17
65327978,-122.438054,37.713356,71
65327980,-122.437785,37.712719,74
65303388,-122.445739,37.7631746,127
65327992,-122.405572,37.724461,26
65303399,-122.445507,37.763081,127
65327994,-122.409515,37.72343,44
65327996,-122.4105,37.723173,49
65352591,-122.471594,37.728902,67
65327998,-122.411485,37.722915,42
65328000,-122.412468,37.722658,54
65303407,-122.445198,37.7633714,139
65352594,-122.471848,37.728908,67
65303414,-122.445335,37.763066,139
65352605,-122.452336,37.723548,92
65328012,-122.409968,37.74305,53
65352608,-122.452269,37.7282791,104
65352611,-122.452442,37.728502,104
65328021,-122.411195,37.741395,95
65328033,-122.410068,37.741745,88
65328047,-122.409989,37.742772,53
65303464,-122.442786,37.761043,114
65303470,-122.443739,37.760858,112
65328081,-122.414372,37.742457,123
65352679,-122.428903,37.728222,47
65352684,-122.43008,37.726663,61
65352686,-122.43017,37.726544,61
65352690,-122.431253,37.725107,64
65352692,-122.433606,37.722,61
65328112,-122.415014,37.742182,121
65352713,-122.441934,37.727799,56
65328120,-122.416301,37.742017,103
65328121,-122.416413,37.742007,86
259096371,-122.426145,37.7339685,64
65328125,-122.41706,37.742432,86
259096372,-122.425806,37.734308,64
65328130,-122.416681,37.742931,75
65328144,-122.415598,37.744213,66
65352738,-122.430229,37.7298625,34
65303603,-122.452446,37.720487,95
65303607,-122.452123,37.721299,93
65303608,-122.452119,37.722124,94
65303628,-122.428849,37.754832,110
65303632,-122.428695,37.753225,78
65303635,-122.428615,37.752382,71
65303637,-122.428548,37.751638,63
65303640,-122.428466,37.750829,55
423746683,-122.428098,37.7596948,32
65303772,-122.453077,37.749345,161
65303786,-122.451588,37.751244,176
65352990,-122.441156,37.713933,69
65303822,-122.445457,37.747337,205
65353117,-122.451067,37.751249,186
65303931,-122.44093,37.754102,146
65303933,-122.440853,37.753304,139
65303936,-122.440774,37.752498,133
423746913,-122.427849,37.7581018,49
65303940,-122.440695,37.751698,129
65303941,-122.440616,37.750902,127
65303943,-122.440435,37.7489556,114
65353139,-122.454932,37.741777,168
65303955,-122.462254,37.720009,98
301200012,-122.473017,37.7122393,47
65303958,-122.462265,37.721695,81
65303960,-122.462265,37.721828,81
65303962,-122.462271,37.723021,72
65303966,-122.462274,37.723637,74
65303968,-122.462276,37.724271,74
65303978,-122.462236,37.7252692,87
65303987,-122.449309,37.709946,88
65303989,-122.449463,37.710069,88
65303991,-122.450138,37.710609,83
65328586,-122.406071,37.725658,24
65303993,-122.450774,37.711118,79
65328588,-122.40756,37.729261,27
65303996,-122.451538,37.711728,82
301200053,-122.472094,37.7114912,55
65328591,-122.408057,37.730461,22
65303998,-122.451987,37.7120965,91
65304002,-122.452468,37.7124906,93
65304012,-122.423983,37.724083,131
65353210,-122.420327,37.7465676,32
