"edge_id","source","target","length","car","car reverse","bike","bike reverse","foot","WKT"
123,65281639,65281615,218.7491,6,0,0,0,0,LINESTRING("-122.403 37.7495, -122.403 37.7496, -122.403 37.7496, -122.403 37.7497, -122.403 37.7498, -122.403 37.7501, -122.403 37.7505, -122.403 37.7514")
124,65281615,65281651,174.392959,6,0,0,0,0,LINESTRING("-122.403 37.7514, -122.403 37.7519, -122.403 37.752, -122.403 37.753")
125,65281686,65281694,288.70038,1,1,2,2,1,LINESTRING("-122.49 37.7123, -122.488 37.7126, -122.487 37.713, -122.487 37.713")
126,65281694,65281701,92.9736857,1,1,2,2,1,LINESTRING("-122.487 37.713, -122.486 37.7129, -122.486 37.7128, -122.486 37.7128, -122.486 37.7128, -122.486 37.7132")
127,65281752,65281745,150.976108,6,0,0,0,0,LINESTRING("-122.403 37.7512, -122.404 37.7506, -122.404 37.7498")
128,65281694,65281765,141.769061,1,1,2,2,1,LINESTRING("-122.487 37.713, -122.486 37.7133, -122.486 37.7134, -122.485 37.7137, -122.485 37.7138")
129,65281765,65281701,84.6873962,1,1,2,2,1,LINESTRING("-122.485 37.7138, -122.486 37.7135, -122.486 37.7135, -122.486 37.7133, -122.486 37.7132")
130,65281701,65281800,75.7730321,1,1,2,2,1,LINESTRING("-122.486 37.7132, -122.486 37.713, -122.486 37.7129, -122.486 37.7128, -122.485 37.7127")
131,65281816,65281820,39.443132,1,1,2,2,1,LINESTRING("-122.416 37.7893, -122.416 37.789, -122.416 37.789")
132,65281824,65281830,34.2513751,1,1,2,2,1,LINESTRING("-122.417 37.788, -122.416 37.788, -122.417 37.7881")
133,65281835,65281838,26.0624627,1,1,2,2,1,LINESTRING("-122.418 37.788, -122.418 37.7878")
134,65281856,65281859,38.933196,1,1,2,2,1,LINESTRING("-122.433 37.7946, -122.432 37.7942")
135,65281901,65281752,148.707607,6,0,0,0,0,LINESTRING("-122.403 37.7524, -122.403 37.7519, -122.403 37.7517, -122.403 37.7516, -122.403 37.7514, -122.403 37.7512")
136,65281752,65281874,180.269317,6,0,0,0,0,LINESTRING("-122.403 37.7512, -122.404 37.7505, -122.404 37.7499, -122.404 37.7497, -122.404 37.7496")
137,65281874,65281359,115.618238,6,0,0,0,0,LINESTRING("-122.404 37.7496, -122.404 37.7496, -122.404 37.7495, -122.405 37.7494, -122.405 37.7494, -122.405 37.7494, -122.405 37.7494, -122.405 37.7494, -122.405 37.7495, -122.405 37.7495, -122.405 37.7496")
138,65281944,65281942,372.599201,6,0,0,0,0,LINESTRING("-122.397 37.7816, -122.398 37.7807, -122.4 37.7792")
139,65281950,65281952,28.446709,1,1,2,2,1,LINESTRING("-122.416 37.7902, -122.416 37.7905")
140,65281957,65281961,34.363693,1,1,2,2,1,LINESTRING("-122.418 37.79, -122.418 37.7903")
141,65281967,65281978,35.1317046,1,1,2,2,1,LINESTRING("-122.418 37.7899, -122.418 37.7902")
142,65281993,65281994,54.4443795,1,1,2,2,1,LINESTRING("-122.418 37.789, -122.418 37.7895")
143,65282003,313890459,49.8369879,1,1,2,2,1,LINESTRING("-122.494 37.7294, -122.494 37.7294, -122.494 37.7294, -122.494 37.7293")
144,65280999,65282049,19.835117,1,1,2,2,1,LINESTRING("-122.474 37.7171, -122.474 37.7173")
145,65282049,65282051,18.8312007,1,1,2,2,1,LINESTRING("-122.474 37.7173, -122.474 37.7174")
146,65282051,65282058,31.3419742,1,1,2,2,1,LINESTRING("-122.474 37.7174, -122.474 37.7175, -122.474 37.7175")
147,65282058,65282059,21.743085,1,1,2,2,1,LINESTRING("-122.474 37.7175, -122.474 37.7175")
148,65282062,65282064,72.9850568,1,1,2,2,1,LINESTRING("-122.478 37.7209, -122.477 37.7215")
149,65282071,65282074,48.8572869,0,0,5,5,1,LINESTRING("-122.431 37.7843, -122.431 37.7839")
150,65282074,316918064,36.0215347,0,0,5,5,1,LINESTRING("-122.431 37.7839, -122.431 37.7836")
151,65282083,65282130,36.2258717,1,1,2,2,1,LINESTRING("-122.429 37.7838, -122.429 37.7835")
152,65282130,65282133,21.790081,1,1,2,2,1,LINESTRING("-122.429 37.7835, -122.429 37.7833")
153,65282133,65282136,40.7819729,1,1,2,2,1,LINESTRING("-122.429 37.7833, -122.429 37.7831, -122.429 37.7831")
154,65282130,65282140,69.5744263,1,1,2,2,1,LINESTRING("-122.429 37.7835, -122.428 37.7836")
155,65282140,65282144,19.7067935,1,1,2,2,1,LINESTRING("-122.428 37.7836, -122.428 37.7836")
156,65282147,65282176,396.969971,6,0,0,0,0,LINESTRING("-122.399 37.7169, -122.399 37.7174, -122.399 37.7175, -122.399 37.7177, -122.399 37.7185, -122.399 37.7189, -122.399 37.7195, -122.4 37.7201, -122.4 37.7203")
157,65282190,65282200,81.5826038,4,4,2,2,1,LINESTRING("-122.404 37.7462, -122.404 37.746, -122.404 37.7459, -122.404 37.7459, -122.404 37.7459, -122.404 37.7459, -122.404 37.746")
158,65282272,332786709,133.320553,1,0,2,0,1,LINESTRING("-122.461 37.8, -122.461 37.8, -122.461 37.8001, -122.461 37.8001, -122.461 37.8001, -122.461 37.8002, -122.462 37.8002, -122.462 37.8002, -122.462 37.8001, -122.462 37.8001, -122.462 37.8, -122.462 37.7999, -122.462 37.7999, -122.462 37.7999, -122.462 37.7999")
159,65282328,65282332,135.460301,1,1,2,2,1,LINESTRING("-122.461 37.7987, -122.461 37.7985, -122.461 37.7983, -122.461 37.7982, -122.46 37.7979")
160,65282347,65282353,229.309998,4,0,2,0,1,LINESTRING("-122.495 37.7337, -122.495 37.7337, -122.495 37.7336, -122.495 37.7335, -122.494 37.7326, -122.494 37.7325, -122.494 37.7324, -122.494 37.7321")
161,65282369,65282374,103.043001,6,0,0,0,0,LINESTRING("-122.409 37.7356, -122.409 37.7353, -122.41 37.735")
162,65282467,65282474,116.020958,6,0,0,0,0,LINESTRING("-122.406 37.7739, -122.406 37.7741, -122.405 37.7742, -122.405 37.7744")
163,65282474,65290249,53.5413837,6,0,0,0,0,LINESTRING("-122.405 37.7744, -122.405 37.7745, -122.404 37.7746")
164,65282482,65282467,110.93076,6,0,0,0,0,LINESTRING("-122.407 37.773, -122.406 37.7734, -122.406 37.7736, -122.406 37.7738, -122.406 37.7739")
165,293741891,65282542,182.081928,6,0,0,0,0,LINESTRING("-122.407 37.7728, -122.407 37.7736, -122.407 37.7738, -122.407 37.774, -122.406 37.7744")
